row_index,bertopic_topic,bertopic_prob
1210,0,1.0
1211,0,1.0
1212,-1,0.0
1213,-1,0.0
1214,0,0.7117304810698168
1215,-1,0.0
1216,6,0.8363203040870156
1217,1,1.0
1218,17,1.0
1219,-1,0.0
1220,23,1.0
1221,12,0.9901656792296412
1222,7,0.41024267498009936
1223,-1,0.0
1224,5,0.8685940087754027
1225,0,1.0
1226,-1,0.0
1227,12,0.7679092385192241
1228,-1,0.0
1229,-1,0.0
1230,-1,0.0
1231,-1,0.0
1232,-1,0.0
1233,26,1.0
1234,-1,0.0
1235,1,0.9350511723263806
1236,1,1.0
1237,11,0.8972877081639837
1238,4,0.9911137066267279
1239,11,0.7056401880516548
1240,-1,0.0
1241,0,1.0
1242,11,0.8713065105920557
1243,0,1.0
1244,-1,0.0
1245,-1,0.0
1246,13,1.0
1247,0,1.0
1248,0,1.0
1249,-1,0.0
1250,9,1.0
1251,11,1.0
1252,-1,0.0
1253,1,1.0
1254,-1,0.0
1255,-1,0.0
1256,-1,0.0
1257,5,0.642575860173303
1258,-1,0.0
1259,1,0.97367659223402
1260,11,0.7277890214604819
1261,1,1.0
1262,0,0.6867650757773613
1263,19,1.0
1264,-1,0.0
1265,-1,0.0
1266,0,1.0
1267,-1,0.0
1268,2,0.9715521934861467
1269,-1,0.0
1270,0,1.0
1271,3,0.7744236194129402
1272,0,1.0
1273,-1,0.0
1274,0,0.4730397144369092
1275,-1,0.0
1276,3,0.9522982649785308
1277,0,1.0
1278,19,1.0
1279,-1,0.0
1280,6,0.3770132612962813
1281,-1,0.0
1282,7,0.28346168327152754
1283,-1,0.0
1284,15,0.973836859292871
1285,3,0.6955506700963278
1286,-1,0.0
1287,-1,0.0
1288,10,0.8265600216616624
1289,18,0.7658432556660032
1290,-1,0.0
1291,1,0.8061525781902702
1292,1,1.0
1293,1,1.0
1294,-1,0.0
1295,-1,0.0
1296,26,0.9832472710857246
1297,-1,0.0
1298,0,1.0
1299,-1,0.0
1300,-1,0.0
1301,-1,0.0
1302,3,0.7765782737319844
1303,0,1.0
1304,1,1.0
1305,-1,0.0
1306,2,0.6588212893256656
1307,-1,0.0
1308,-1,0.0
1309,0,0.47184881396092465
1310,-1,0.0
1311,-1,0.0
1312,-1,0.0
1313,12,0.9872076635328438
1314,6,1.0
1315,4,1.0
1316,7,0.34827530510064547
1317,-1,0.0
1318,4,1.0
1319,-1,0.0
1320,17,0.9945370865883826
1321,15,0.7747651486440575
1322,5,1.0
1323,27,0.9858261887201023
1324,10,1.0
1325,10,0.7060187768031096
1326,5,0.913640786308537
1327,6,0.8646245508815668
1328,1,1.0
1329,1,1.0
1330,5,0.6174205658174787
1331,-1,0.0
1332,10,0.8570229489334843
1333,-1,0.0
1334,-1,0.0
1335,-1,0.0
1336,10,1.0
1337,-1,0.0
1338,0,1.0
1339,-1,0.0
1340,-1,0.0
1341,0,1.0
1342,-1,0.0
1343,1,1.0
1344,1,1.0
1345,0,0.7202729919202882
1346,-1,0.0
1347,-1,0.0
1348,-1,0.0
1349,-1,0.0
1350,20,1.0
1351,20,1.0
1352,-1,0.0
1353,27,1.0
1354,3,0.774446727446012
1355,9,0.6020116019527848
1356,1,1.0
1357,1,1.0
1358,1,1.0
1359,8,0.7061142574924479
1360,10,0.9632584485473293
1361,3,0.860304986647194
1362,10,0.7213088597217008
