row_index,bertopic_topic,bertopic_prob
913,-1,0.0
914,-1,0.0
915,-1,0.0
916,-1,0.0
917,-1,0.0
918,-1,0.0
919,-1,0.0
920,-1,0.0
921,-1,0.0
922,63,0.997831436536253
923,-1,0.0
924,-1,0.0
925,-1,0.0
926,9,0.8081184688058505
927,0,0.9550823675714053
928,-1,0.0
929,-1,0.0
930,7,1.0
931,-1,0.0
932,28,0.9040966929836591
933,-1,0.0
934,-1,0.0
935,-1,0.0
936,-1,0.0
937,-1,0.0
938,1,1.0
939,12,0.8404796330724464
940,12,0.25415322438844107
941,1,1.0
942,25,1.0
943,-1,0.0
944,2,0.8256921467138245
945,14,0.22153768701159138
946,42,1.0
947,42,1.0
948,-1,0.0
949,-1,0.0
950,-1,0.0
951,-1,0.0
952,-1,0.0
953,9,0.8282946978369645
954,-1,0.0
955,-1,0.0
956,-1,0.0
957,45,1.0
958,-1,0.0
959,14,0.1656746661492924
960,14,0.22680978048065575
961,-1,0.0
962,1,1.0
963,19,0.8708916133053556
964,-1,0.0
965,38,0.4707296967379749
966,7,0.6347322511580505
967,24,0.9077315651211909
968,-1,0.0
969,-1,0.0
970,25,0.33511296312396144
971,-1,0.0
972,-1,0.0
973,-1,0.0
974,-1,0.0
975,-1,0.0
976,9,0.9795340646455073
977,-1,0.0
978,0,0.9462600442328521
979,19,1.0
980,-1,0.0
981,18,0.7686295166749326
982,-1,0.0
983,41,1.0
984,22,0.7426752737763204
985,-1,0.0
986,1,0.7888611980406831
987,45,1.0
988,1,1.0
989,9,0.8159373726073794
990,42,1.0
991,-1,0.0
992,-1,0.0
993,11,0.670551911919419
994,-1,0.0
995,32,0.9755471774473594
996,0,0.9624797598564566
997,-1,0.0
998,15,0.9707047898811424
999,15,0.9234454354392433
1000,-1,0.0
1001,-1,0.0
1002,5,0.8315467629743846
1003,-1,0.0
1004,0,0.8345829100318687
1005,9,0.6516283168394514
1006,-1,0.0
1007,-1,0.0
1008,9,0.6909821869083638
1009,-1,0.0
1010,10,0.5515910046272389
1011,-1,0.0
1012,-1,0.0
1013,-1,0.0
1014,-1,0.0
1015,14,0.2424185485767522
1016,-1,0.0
1017,1,1.0
1018,1,1.0
1019,9,0.6584389578911174
1020,-1,0.0
1021,64,1.0
1022,11,0.7009107649094335
1023,2,0.7733249281543444
1024,-1,0.0
1025,8,1.0
1026,-1,0.0
1027,-1,0.0
1028,-1,0.0
1029,5,0.357223537709352
1030,5,1.0
1031,-1,0.0
1032,0,0.7239430834266164
1033,-1,0.0
1034,-1,0.0
1035,-1,0.0
